id,kor_name,en_name,type,image_url,image_url_small,image_url_cropped
87902575,퓨처 비전,Future Visions,Spell Card,https://images.ygoprodeck.com/images/cards/87902575.jpg,https://images.ygoprodeck.com/images/cards_small/87902575.jpg,https://images.ygoprodeck.com/images/cards_cropped/87902575.jpg
87910978,세뇌－브레인 컨트롤－,Brain Control,Spell Card,https://images.ygoprodeck.com/images/cards/87910978.jpg,https://images.ygoprodeck.com/images/cards_small/87910978.jpg,https://images.ygoprodeck.com/images/cards_cropped/87910978.jpg
87911394,CNo. (카오스 넘버즈) 39 유토피아 레이 빅토리,Number C39: Utopia Ray Victory,XYZ Monster,https://images.ygoprodeck.com/images/cards/87911394.jpg,https://images.ygoprodeck.com/images/cards_small/87911394.jpg,https://images.ygoprodeck.com/images/cards_cropped/87911394.jpg
87917187,암흑의 소환신,Dark Summoning Beast,Effect Monster,https://images.ygoprodeck.com/images/cards/87917187.jpg,https://images.ygoprodeck.com/images/cards_small/87917187.jpg,https://images.ygoprodeck.com/images/cards_cropped/87917187.jpg
87931906,문라이트 퓨전,Lunalight Fusion,Spell Card,https://images.ygoprodeck.com/images/cards/87931906.jpg,https://images.ygoprodeck.com/images/cards_small/87931906.jpg,https://images.ygoprodeck.com/images/cards_cropped/87931906.jpg
87955518,Recette de Spécialité (흐쎄트 드 스페시알리톄),Chef's Special Recipe,Trap Card,https://images.ygoprodeck.com/images/cards/87955518.jpg,https://images.ygoprodeck.com/images/cards_small/87955518.jpg,https://images.ygoprodeck.com/images/cards_cropped/87955518.jpg
87973893,인잭터의 마부 잭트호크,Inzektor Axe - Zektahawk,Spell Card,https://images.ygoprodeck.com/images/cards/87973893.jpg,https://images.ygoprodeck.com/images/cards_small/87973893.jpg,https://images.ygoprodeck.com/images/cards_cropped/87973893.jpg
87978805,기생체 진드기,Parasitic Ticky,Effect Monster,https://images.ygoprodeck.com/images/cards/87978805.jpg,https://images.ygoprodeck.com/images/cards_small/87978805.jpg,https://images.ygoprodeck.com/images/cards_cropped/87978805.jpg
87979586,엔젤 트럼피터,Angel Trumpeter,Normal Tuner Monster,https://images.ygoprodeck.com/images/cards/87979586.jpg,https://images.ygoprodeck.com/images/cards_small/87979586.jpg,https://images.ygoprodeck.com/images/cards_cropped/87979586.jpg
87988305,원한의 사악령,Dark Spirit of Malice,Effect Monster,https://images.ygoprodeck.com/images/cards/87988305.jpg,https://images.ygoprodeck.com/images/cards_small/87988305.jpg,https://images.ygoprodeck.com/images/cards_cropped/87988305.jpg
87990236,매혹의 타락천사,Darklord Enchantment,Trap Card,https://images.ygoprodeck.com/images/cards/87990236.jpg,https://images.ygoprodeck.com/images/cards_small/87990236.jpg,https://images.ygoprodeck.com/images/cards_cropped/87990236.jpg
87997872,스핑크스 안드로주네스,Theinen the Great Sphinx,Effect Monster,https://images.ygoprodeck.com/images/cards/87997872.jpg,https://images.ygoprodeck.com/images/cards_small/87997872.jpg,https://images.ygoprodeck.com/images/cards_cropped/87997872.jpg
88000953,래스터라이거,Rasterliger,Link Monster,https://images.ygoprodeck.com/images/cards/88000953.jpg,https://images.ygoprodeck.com/images/cards_small/88000953.jpg,https://images.ygoprodeck.com/images/cards_cropped/88000953.jpg
88001391,지박사령 조마,Zoma the Earthbound Spirit,Trap Card,https://images.ygoprodeck.com/images/cards/88001391.jpg,https://images.ygoprodeck.com/images/cards_small/88001391.jpg,https://images.ygoprodeck.com/images/cards_cropped/88001391.jpg
88021907,괴참기 라플라시안,Primathmech Laplacian,XYZ Monster,https://images.ygoprodeck.com/images/cards/88021907.jpg,https://images.ygoprodeck.com/images/cards_small/88021907.jpg,https://images.ygoprodeck.com/images/cards_cropped/88021907.jpg
88032368,세컨드 부스터,Second Booster,Effect Monster,https://images.ygoprodeck.com/images/cards/88032368.jpg,https://images.ygoprodeck.com/images/cards_small/88032368.jpg,https://images.ygoprodeck.com/images/cards_cropped/88032368.jpg
88032456,카피캣,Mimicat,Spell Card,https://images.ygoprodeck.com/images/cards/88032456.jpg,https://images.ygoprodeck.com/images/cards_small/88032456.jpg,https://images.ygoprodeck.com/images/cards_cropped/88032456.jpg
88033975,환층의 수호자 아르마데스,"Armades, Keeper of Boundaries",Synchro Monster,https://images.ygoprodeck.com/images/cards/88033975.jpg,https://images.ygoprodeck.com/images/cards_small/88033975.jpg,https://images.ygoprodeck.com/images/cards_cropped/88033975.jpg
88069166,오딘의 눈,Odin's Eye,Trap Card,https://images.ygoprodeck.com/images/cards/88069166.jpg,https://images.ygoprodeck.com/images/cards_small/88069166.jpg,https://images.ygoprodeck.com/images/cards_cropped/88069166.jpg
88069597,프레데터 플랜터,Predaponics,Spell Card,https://images.ygoprodeck.com/images/cards/88069597.jpg,https://images.ygoprodeck.com/images/cards_small/88069597.jpg,https://images.ygoprodeck.com/images/cards_cropped/88069597.jpg
88071625,Ｔｈｅ　ｔｙｒａｎｔ　ＮＥＰＴＵＮＥ,The Tyrant Neptune,Effect Monster,https://images.ygoprodeck.com/images/cards/88071625.jpg,https://images.ygoprodeck.com/images/cards_small/88071625.jpg,https://images.ygoprodeck.com/images/cards_cropped/88071625.jpg
88078306,리세의 충혹마,Traptrix Genlisea,Effect Monster,https://images.ygoprodeck.com/images/cards/88078306.jpg,https://images.ygoprodeck.com/images/cards_small/88078306.jpg,https://images.ygoprodeck.com/images/cards_cropped/88078306.jpg
88083109,리브로맨서 어펙티드,Libromancer Displaced,Trap Card,https://images.ygoprodeck.com/images/cards/88083109.jpg,https://images.ygoprodeck.com/images/cards_small/88083109.jpg,https://images.ygoprodeck.com/images/cards_cropped/88083109.jpg
88086137,셧라인,Broken Line,Trap Card,https://images.ygoprodeck.com/images/cards/88086137.jpg,https://images.ygoprodeck.com/images/cards_small/88086137.jpg,https://images.ygoprodeck.com/images/cards_cropped/88086137.jpg
88089103,사차원의 묘,The Graveyard in the Fourth Dimension,Spell Card,https://images.ygoprodeck.com/images/cards/88089103.jpg,https://images.ygoprodeck.com/images/cards_small/88089103.jpg,https://images.ygoprodeck.com/images/cards_cropped/88089103.jpg
88093706,업데이트재머,Update Jammer,Link Monster,https://images.ygoprodeck.com/images/cards/88093706.jpg,https://images.ygoprodeck.com/images/cards_small/88093706.jpg,https://images.ygoprodeck.com/images/cards_cropped/88093706.jpg
88095331,에볼드 나하쉬,Evoltile Najasho,Effect Monster,https://images.ygoprodeck.com/images/cards/88095331.jpg,https://images.ygoprodeck.com/images/cards_small/88095331.jpg,https://images.ygoprodeck.com/images/cards_cropped/88095331.jpg
88106656,리브로맨서 파이어버스트,Libromancer Fireburst,Ritual Effect Monster,https://images.ygoprodeck.com/images/cards/88106656.jpg,https://images.ygoprodeck.com/images/cards_small/88106656.jpg,https://images.ygoprodeck.com/images/cards_cropped/88106656.jpg
88120966,No.15 기믹 퍼핏－자이언트 킬러,Number 15: Gimmick Puppet Giant Grinder,XYZ Monster,https://images.ygoprodeck.com/images/cards/88120966.jpg,https://images.ygoprodeck.com/images/cards_small/88120966.jpg,https://images.ygoprodeck.com/images/cards_cropped/88120966.jpg
88123329,정령수 람펜타,Spiritual Beast Rampengu,Effect Monster,https://images.ygoprodeck.com/images/cards/88123329.jpg,https://images.ygoprodeck.com/images/cards_small/88123329.jpg,https://images.ygoprodeck.com/images/cards_cropped/88123329.jpg
88124568,SPYRAL－더블페이크,SPYRAL Double Agent,Effect Monster,https://images.ygoprodeck.com/images/cards/88124568.jpg,https://images.ygoprodeck.com/images/cards_small/88124568.jpg,https://images.ygoprodeck.com/images/cards_cropped/88124568.jpg
88132637,두 머리의 케로베로스,Twin-Headed Wolf,Effect Monster,https://images.ygoprodeck.com/images/cards/88132637.jpg,https://images.ygoprodeck.com/images/cards_small/88132637.jpg,https://images.ygoprodeck.com/images/cards_cropped/88132637.jpg
88176533,네프티스의 모시는 손,Devotee of Nephthys,Ritual Effect Monster,https://images.ygoprodeck.com/images/cards/88176533.jpg,https://images.ygoprodeck.com/images/cards_small/88176533.jpg,https://images.ygoprodeck.com/images/cards_cropped/88176533.jpg
88177324,No.107 갤럭시아이즈 타키온 드래곤,Number 107: Galaxy-Eyes Tachyon Dragon,XYZ Monster,https://images.ygoprodeck.com/images/cards/88177324.jpg,https://images.ygoprodeck.com/images/cards_small/88177324.jpg,https://images.ygoprodeck.com/images/cards_cropped/88177324.jpg
88190453,체인 스래셔,Chain Thrasher,Effect Monster,https://images.ygoprodeck.com/images/cards/88190453.jpg,https://images.ygoprodeck.com/images/cards_small/88190453.jpg,https://images.ygoprodeck.com/images/cards_cropped/88190453.jpg
88190790,돌격용 갑옷,Assault Armor,Spell Card,https://images.ygoprodeck.com/images/cards/88190790.jpg,https://images.ygoprodeck.com/images/cards_small/88190790.jpg,https://images.ygoprodeck.com/images/cards_cropped/88190790.jpg
88197162,영혼의 턴오버,Soul Transition,Trap Card,https://images.ygoprodeck.com/images/cards/88197162.jpg,https://images.ygoprodeck.com/images/cards_small/88197162.jpg,https://images.ygoprodeck.com/images/cards_cropped/88197162.jpg
88204302,스피드리버스,Speed Recovery,Spell Card,https://images.ygoprodeck.com/images/cards/88204302.jpg,https://images.ygoprodeck.com/images/cards_small/88204302.jpg,https://images.ygoprodeck.com/images/cards_cropped/88204302.jpg
88205593,일렉킹코브라,Wattcobra,Effect Monster,https://images.ygoprodeck.com/images/cards/88205593.jpg,https://images.ygoprodeck.com/images/cards_small/88205593.jpg,https://images.ygoprodeck.com/images/cards_cropped/88205593.jpg
88210105,운마물의 에어로졸,Cloudian Aerosol,Spell Card,https://images.ygoprodeck.com/images/cards/88210105.jpg,https://images.ygoprodeck.com/images/cards_small/88210105.jpg,https://images.ygoprodeck.com/images/cards_cropped/88210105.jpg
88232397,숙련된 율마도사,Skilled Brown Magician,Effect Monster,https://images.ygoprodeck.com/images/cards/88232397.jpg,https://images.ygoprodeck.com/images/cards_small/88232397.jpg,https://images.ygoprodeck.com/images/cards_cropped/88232397.jpg
88234365,타락천사 테스카틀리포카,Darklord Tezcatlipoca,Effect Monster,https://images.ygoprodeck.com/images/cards/88234365.jpg,https://images.ygoprodeck.com/images/cards_small/88234365.jpg,https://images.ygoprodeck.com/images/cards_cropped/88234365.jpg
88234821,드래그니티 나이트－아라드와,Dragunity Knight - Areadbhair,Synchro Monster,https://images.ygoprodeck.com/images/cards/88234821.jpg,https://images.ygoprodeck.com/images/cards_small/88234821.jpg,https://images.ygoprodeck.com/images/cards_cropped/88234821.jpg
88236094,아스완의 망령,Aswan Apparition,Effect Monster,https://images.ygoprodeck.com/images/cards/88236094.jpg,https://images.ygoprodeck.com/images/cards_small/88236094.jpg,https://images.ygoprodeck.com/images/cards_cropped/88236094.jpg
88240808,영멸술사 카이쿠,Kycoo the Ghost Destroyer,Effect Monster,https://images.ygoprodeck.com/images/cards/88240808.jpg,https://images.ygoprodeck.com/images/cards_small/88240808.jpg,https://images.ygoprodeck.com/images/cards_cropped/88240808.jpg
88240999,디사이시브의 네크로즈,Nekroz of Decisive Armor,Ritual Effect Monster,https://images.ygoprodeck.com/images/cards/88240999.jpg,https://images.ygoprodeck.com/images/cards_small/88240999.jpg,https://images.ygoprodeck.com/images/cards_cropped/88240999.jpg
88241506,파란 눈의 소녀,Maiden with Eyes of Blue,Tuner Monster,https://images.ygoprodeck.com/images/cards/88241506.jpg,https://images.ygoprodeck.com/images/cards_small/88241506.jpg,https://images.ygoprodeck.com/images/cards_cropped/88241506.jpg
88264978,붉은 눈의 암흑 메탈 드래곤,Red-Eyes Darkness Metal Dragon,Effect Monster,https://images.ygoprodeck.com/images/cards/88264978.jpg,https://images.ygoprodeck.com/images/cards_small/88264978.jpg,https://images.ygoprodeck.com/images/cards_cropped/88264978.jpg
88279736,로빈 고블린,Robbin' Goblin,Trap Card,https://images.ygoprodeck.com/images/cards/88279736.jpg,https://images.ygoprodeck.com/images/cards_small/88279736.jpg,https://images.ygoprodeck.com/images/cards_cropped/88279736.jpg
88283496,극성수 가름,Garmr of the Nordic Beasts,Effect Monster,https://images.ygoprodeck.com/images/cards/88283496.jpg,https://images.ygoprodeck.com/images/cards_small/88283496.jpg,https://images.ygoprodeck.com/images/cards_cropped/88283496.jpg
88284599,순성의 용현성 사우라비스,"Sauravis, Dragon Sage of the Voiceless Voice",Effect Monster,https://images.ygoprodeck.com/images/cards/88284599.jpg,https://images.ygoprodeck.com/images/cards_small/88284599.jpg,https://images.ygoprodeck.com/images/cards_cropped/88284599.jpg
88289295,싱크로 컨트롤,Synchro Control,Spell Card,https://images.ygoprodeck.com/images/cards/88289295.jpg,https://images.ygoprodeck.com/images/cards_small/88289295.jpg,https://images.ygoprodeck.com/images/cards_cropped/88289295.jpg
88301393,인페르노이드 아드라멜레크,Infernoid Attondel,Effect Monster,https://images.ygoprodeck.com/images/cards/88301393.jpg,https://images.ygoprodeck.com/images/cards_small/88301393.jpg,https://images.ygoprodeck.com/images/cards_cropped/88301393.jpg
88301833,승화하는 혼,Ascending Soul,Spell Card,https://images.ygoprodeck.com/images/cards/88301833.jpg,https://images.ygoprodeck.com/images/cards_small/88301833.jpg,https://images.ygoprodeck.com/images/cards_cropped/88301833.jpg
88305705,브레이브아이즈 펜듈럼 드래곤,Brave-Eyes Pendulum Dragon,Fusion Monster,https://images.ygoprodeck.com/images/cards/88305705.jpg,https://images.ygoprodeck.com/images/cards_small/88305705.jpg,https://images.ygoprodeck.com/images/cards_cropped/88305705.jpg
88305978,ＢＦ－아지랑이의 컴,Blackwing - Calima the Haze,Effect Monster,https://images.ygoprodeck.com/images/cards/88305978.jpg,https://images.ygoprodeck.com/images/cards_small/88305978.jpg,https://images.ygoprodeck.com/images/cards_cropped/88305978.jpg
88307361,초고심해왕 실러캔스,Superancient Deepsea King Coelacanth,Effect Monster,https://images.ygoprodeck.com/images/cards/88307361.jpg,https://images.ygoprodeck.com/images/cards_small/88307361.jpg,https://images.ygoprodeck.com/images/cards_cropped/88307361.jpg
88316955,크롤러 스파인,Krawler Spine,Flip Effect Monster,https://images.ygoprodeck.com/images/cards/88316955.jpg,https://images.ygoprodeck.com/images/cards_small/88316955.jpg,https://images.ygoprodeck.com/images/cards_cropped/88316955.jpg
88332693,버스터 모드 제로,Assault Mode Zero,Spell Card,https://images.ygoprodeck.com/images/cards/88332693.jpg,https://images.ygoprodeck.com/images/cards_small/88332693.jpg,https://images.ygoprodeck.com/images/cards_cropped/88332693.jpg
88341502,블랙 애로우,Ebon Arrow,Trap Card,https://images.ygoprodeck.com/images/cards/88341502.jpg,https://images.ygoprodeck.com/images/cards_small/88341502.jpg,https://images.ygoprodeck.com/images/cards_cropped/88341502.jpg
88346805,칼방,You're Finished,Trap Card,https://images.ygoprodeck.com/images/cards/88346805.jpg,https://images.ygoprodeck.com/images/cards_small/88346805.jpg,https://images.ygoprodeck.com/images/cards_cropped/88346805.jpg
88358139,EM헬프린세스,Performapal Helpprincess,Effect Monster,https://images.ygoprodeck.com/images/cards/88358139.jpg,https://images.ygoprodeck.com/images/cards_small/88358139.jpg,https://images.ygoprodeck.com/images/cards_cropped/88358139.jpg
88361177,드래그니티－앙그스,Dragunity Angusticlavii,Effect Monster,https://images.ygoprodeck.com/images/cards/88361177.jpg,https://images.ygoprodeck.com/images/cards_small/88361177.jpg,https://images.ygoprodeck.com/images/cards_cropped/88361177.jpg
88369727,어리석은 환생,Foolish Return,Spell Card,https://images.ygoprodeck.com/images/cards/88369727.jpg,https://images.ygoprodeck.com/images/cards_small/88369727.jpg,https://images.ygoprodeck.com/images/cards_cropped/88369727.jpg
88392300,전송의인 일렉키네시스,Wattkinetic Puppeteer,Effect Monster,https://images.ygoprodeck.com/images/cards/88392300.jpg,https://images.ygoprodeck.com/images/cards_small/88392300.jpg,https://images.ygoprodeck.com/images/cards_cropped/88392300.jpg
